Recording Date,Production Order,Production Line,Material Type,Manufacturing Process,Width Change,Grammage,Length,Width,Reference,Reference Type,Team,Week Day,Shift,Speed,Ventilation 1,Ventilation 2,Ventilation 3,Ventilation 4,Ventilation 5,Ventilation 6,Temperature 1,Temperature 2,Temperature 3,Temperature 4,Temperature 5,Temperature 6,Tension,RC,VC,RC Out?,VC Out?
20191021024805,5160118268,324,PBA02,BPDUP,N,71.0,5615,2090,M6205,M,C,SEG,3,21.22,800.09,800.49,840.32,860.13,750.66,700.43,123.61,97.83,115.51,121.46,104.66,94.79,37.76,59.3,6.9,"[59,60[","[6.5,7.0["
20191021030627,5160118136,324,PBA02,BPDUP,N,66.0,5615,2090,M6223,M,C,SEG,3,21.21,799.49,800.29,840.12,860.53,750.86,700.03,121.9,95.8,114.5,121.4,103.76,97.45,38.35,59.6,6.7,"[59,60[","[6.5,7.0["
20191021032236,5160118267,324,PBA02,BPDUP,N,66.0,5615,2090,M6054,M,C,SEG,3,18.72,800.29,800.29,840.12,859.93,750.06,700.43,121.88,95.78,115.8,122.2,105.56,96.44,37.31,59.6,6.7,"[59,60[","[6.5,7.0["
20191021041103,5160118233,324,PBA02,BPDUP,N,71.0,5615,2090,M742,M,C,SEG,3,22.87,801.09,800.29,841.32,861.13,750.46,700.63,122.14,96.99,115.86,119.77,103.96,95.25,36.4,57.0,6.7,"[57,58[","[6.5,7.0["
20191021042426,5160118263,324,PBA02,BPDUP,N,71.0,5615,2090,M760,M,C,SEG,3,22.66,750.06,800.69,840.92,860.93,750.66,700.63,114.38,91.44,116.15,121.69,106.08,94.82,0.0,57.6,6.6,"[57,58[","[6.5,7.0["
20191021044442,5160118115,324,PBA02,BPDUP,N,71.0,5615,2090,M748,M,C,SEG,3,20.32,750.66,800.49,840.52,860.53,750.46,700.03,114.41,90.77,115.74,121.74,106.74,96.96,0.0,59.8,6.8,"[59,60[","[6.5,7.0["
20191021051814,5160118114,324,PBA02,BPDUP,N,81.0,5615,2090,F2039,F,C,SEG,3,18.51,699.63,750.26,840.52,859.93,751.26,700.63,114.06,91.75,119.07,127.3,104.4,96.96,38.5,56.7,7.0,"[56,57[","[7.0,7.5["
20191021060500,5160118114,324,PBA02,BPDUP,N,81.0,5615,2090,F2039,F,D,SEG,1,18.51,699.23,750.86,840.72,860.93,750.86,700.43,115.34,91.23,120.57,124.35,105.7,94.53,38.22,56.7,7.0,"[56,57[","[7.0,7.5["
20191021063806,5160118082,324,PBA02,BPDUP,N,81.0,5615,2090,L3031,L,D,SEG,1,18.09,799.89,700.23,839.72,861.13,750.26,700.23,117.22,90.63,119.82,126.04,103.88,96.3,38.14,58.7,6.1,"[58,59[","[6.0,6.5["
20191021070100,5160118163,324,PBA02,BPDUP,N,91.0,5615,2090,L5233,L,D,SEG,1,17.26,800.49,700.63,840.72,860.13,750.06,700.43,120.98,91.67,121.09,124.38,107.15,97.05,37.66,58.0,6.5,"[58,59[","[6.5,7.0["
20191021071827,5160118093,324,PBA02,BPDUP,N,101.0,5615,2090,L1194,L,D,SEG,1,16.85,801.29,750.66,839.92,860.33,750.86,700.63,129.31,99.02,123.78,129.71,109.14,98.9,34.24,57.0,6.4,"[57,58[","[6.0,6.5["
20191021071827,5160118201,324,PBA02,BPDUP,N,71.0,5615,2090,M3247,M,D,SEG,1,16.85,801.29,750.66,839.92,860.33,750.86,700.63,129.31,99.02,123.78,129.71,109.14,98.9,34.24,58.7,6.4,"[58,59[","[6.0,6.5["
20191021071827,5160118201,324,PBA02,BPDUP,N,71.0,5615,2090,M3247,M,D,SEG,1,16.85,801.29,750.66,839.92,860.33,750.86,700.63,129.31,99.02,123.78,129.71,109.14,98.9,34.24,58.7,6.4,"[58,59[","[6.0,6.5["
20191021123024,5160118046,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,D,SEG,1,33.51,920.37,850.72,840.32,860.33,750.86,700.03,146.82,121.67,143.11,147.93,119.36,111.57,38.08,59.4,6.1,"[59,60[","[6.0,6.5["
20191021133433,5160118046,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,D,SEG,1,33.93,920.97,850.52,840.52,860.93,750.46,700.43,145.05,122.97,142.27,146.41,120.78,112.62,38.28,59.6,6.1,"[59,60[","[6.0,6.5["
20191021101526,5160118046,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,D,SEG,1,31.84,881.94,800.49,840.72,860.53,750.46,700.23,138.45,121.61,138.92,143.89,119.07,109.81,38.63,59.4,5.8,"[59,60[","[5.5,6.0["
20191021141500,5160118046,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,B,SEG,2,34.55,920.17,881.14,840.52,860.13,750.06,700.03,145.86,121.79,145.54,148.99,122.71,113.11,38.19,59.1,,"[59,60[",
20191021201300,5160118046,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,B,SEG,2,33.92,849.72,800.69,840.12,859.73,750.26,700.23,139.61,126.88,138.17,146.9,120.4,112.27,38.27,60.2,6.5,"[60,61[","[6.5,7.0["
20191021212103,5160118046,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,B,SEG,2,33.93,849.52,800.69,840.92,860.73,750.86,700.23,142.1,127.29,138.77,147.38,122.6,110.1,39.68,59.9,6.3,"[59,60[","[6.0,6.5["
20191021164500,5160118046,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,B,SEG,2,34.55,919.97,880.74,840.52,860.93,750.06,700.83,146.35,122.22,145.28,151.22,119.97,111.6,38.32,,,,
20191021164500,5160118046,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,B,SEG,2,34.55,919.97,880.74,840.52,860.93,750.06,700.83,146.35,122.22,145.28,151.22,119.97,111.6,38.32,59.8,6.3,"[59,60[","[6.0,6.5["
20191021164500,5160118046,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,B,SEG,2,34.55,919.97,880.74,840.52,860.93,750.06,700.83,146.35,122.22,145.28,151.22,119.97,111.6,38.32,59.8,6.3,"[59,60[","[6.0,6.5["
20191021164500,5160118046,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,B,SEG,2,34.55,919.97,880.74,840.52,860.93,750.06,700.83,146.35,122.22,145.28,151.22,119.97,111.6,38.32,59.3,6.1,"[59,60[","[6.0,6.5["
20191021164500,5160118046,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,B,SEG,2,34.55,919.97,880.74,840.52,860.93,750.06,700.83,146.35,122.22,145.28,151.22,119.97,111.6,38.32,59.3,6.1,"[59,60[","[6.0,6.5["
20191021170100,5160118046,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,B,SEG,2,33.72,920.77,880.14,840.92,860.53,750.46,700.23,141.35,124.13,138.11,145.52,119.44,109.9,38.44,59.1,6.4,"[59,60[","[6.0,6.5["
20191022004928,5160118128,324,PBA02,BPDUP,N,91.0,5615,2090,B3768,B,C,SEG,3,28.71,850.72,800.29,840.72,860.73,749.86,700.43,140.51,125.17,137.27,145.78,119.07,110.04,38.4,57.5,6.5,"[57,58[","[6.5,7.0["
20191021220526,5160118046,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,C,SEG,3,33.92,849.72,800.89,840.92,860.73,750.26,700.23,141.06,127.52,139.64,143.83,120.31,109.95,39.34,59.8,6.6,"[59,60[","[6.5,7.0["
20191022021853,5160118130,324,PBA02,BPDUP,N,91.0,3675,2090,B3768,B,C,TER,3,28.71,851.12,800.69,840.52,860.53,750.46,700.63,140.71,124.8,138.63,142.89,120.75,111.86,38.09,57.2,6.6,"[57,58[","[6.5,7.0["
20191022054610,5160118291,324,PBA02,BPDUP,S,73.0,3675,2070,B3822,B,C,TER,3,29.96,850.52,800.29,840.32,860.33,750.66,700.23,136.95,123.09,134.35,139.08,119.82,108.36,38.31,59.1,6.7,"[59,60[","[6.5,7.0["
20191022030431,5160118291,324,PBA02,BPDUP,N,73.0,3675,2070,B3822,B,C,TER,3,33.08,850.32,800.29,840.32,860.73,750.46,700.43,140.34,124.91,138.48,144.63,119.42,109.81,38.09,59.1,6.7,"[59,60[","[6.5,7.0["
20191022082542,5160118318,324,PBA02,BPDUP,S,101.0,5615,2090,L3191,L,D,TER,1,18.94,860.73,800.69,840.52,860.33,750.46,700.43,126.97,105.99,125.52,131.91,111.34,99.19,38.5,56.2,6.5,"[56,57[","[6.5,7.0["
20191022090747,5160118262,324,PBA02,BPDUP,N,81.0,5615,2090,F755,F,D,TER,1,18.52,831.51,730.25,840.32,859.93,750.26,700.43,124.57,97.83,119.68,125.93,107.32,95.49,35.4,57.1,6.6,"[57,58[","[6.5,7.0["
20191022093215,5160118304,324,PBA02,BPDUP,N,91.0,5615,2090,L166,L,D,TER,1,18.93,849.72,750.46,840.92,860.13,750.86,700.23,129.05,107.96,125.23,130.8,107.73,100.38,37.77,57.0,6.1,"[57,58[","[6.0,6.5["
20191022100703,5160118297,324,PBA02,BPDUP,N,111.0,5615,2090,L021,L,D,TER,1,18.73,849.52,750.46,841.12,860.73,750.66,700.83,130.7,108.07,128.41,133.09,111.72,99.71,38.38,55.6,6.0,"[55,56[","[6.0,6.5["
20191022104912,5160118303,324,PBA02,BPDUP,N,76.0,5615,2090,L302,L,D,TER,1,24.13,699.83,600.57,840.32,860.53,750.26,700.23,128.41,109.98,129.51,135.27,115.02,110.88,38.77,57.9,6.1,"[57,58[","[6.0,6.5["
20191022133536,5160118299,324,PBA02,BPDUP,N,91.0,5615,2090,L6071,L,D,TER,1,27.67,920.57,850.52,840.32,859.93,750.46,700.43,141.0,121.35,139.93,144.4,119.53,111.43,38.6,56.1,6.5,"[56,57[","[6.5,7.0["
20191022133536,5160118299,324,PBA02,BPDUP,N,91.0,5615,2090,L6071,L,D,TER,1,27.67,920.57,850.52,840.32,859.93,750.46,700.43,141.0,121.35,139.93,144.4,119.53,111.43,38.6,56.1,6.3,"[56,57[","[6.0,6.5["
20191022133536,5160118299,324,PBA02,BPDUP,N,91.0,5615,2090,L6071,L,D,TER,1,27.67,920.57,850.52,840.32,859.93,750.46,700.43,141.0,121.35,139.93,144.4,119.53,111.43,38.6,56.1,6.3,"[56,57[","[6.0,6.5["
20191022140816,5160118299,324,PBA02,BPDUP,N,91.0,5615,2090,L6071,L,A,TER,2,27.67,920.17,850.92,840.32,859.93,750.46,700.43,140.22,120.6,140.19,143.26,119.13,111.05,38.45,56.2,6.5,"[56,57[","[6.5,7.0["
20191022143535,5160118299,324,PBA02,BPDUP,N,91.0,5615,2090,L6071,L,A,TER,2,27.21,921.37,850.72,840.92,860.53,750.46,700.23,142.68,121.04,139.93,145.49,121.67,111.46,38.66,56.2,6.7,"[56,57[","[6.5,7.0["
20191022162200,5160118239,324,PBA02,BPDUP,N,71.0,5615,2090,M3853,M,A,TER,2,27.45,749.26,700.23,840.92,860.53,750.26,700.43,136.89,120.43,134.72,140.08,119.91,112.12,36.75,58.1,6.5,"[58,59[","[6.5,7.0["
20191022193900,5160118239,324,PBA02,BPDUP,N,71.0,5615,2090,M3853,M,A,TER,2,25.58,750.46,700.23,840.12,860.93,750.06,700.03,132.47,118.43,131.54,138.45,119.1,107.44,37.25,58.4,6.5,"[58,59[","[6.5,7.0["
20191022214400,5160118123,324,PBA02,BPDUP,N,101.0,5615,2090,L6153,L,A,TER,2,22.25,799.89,700.63,840.72,860.93,750.46,700.43,129.66,116.75,129.72,136.18,117.71,108.1,36.92,56.3,6.3,"[56,57[","[6.0,6.5["
20191022220200,5160118123,324,PBA02,BPDUP,N,101.0,5615,2090,L6153,L,C,TER,3,22.25,800.09,700.43,840.12,860.33,750.86,700.43,127.49,115.19,129.66,137.27,117.36,105.41,36.85,56.0,6.5,"[56,57[","[6.5,7.0["
20191022232807,5160118295,324,PBA02,BPDUP,N,126.0,5615,2090,B4062,B,C,TER,3,15.18,801.69,700.03,840.52,860.53,750.06,700.03,121.9,95.86,119.01,126.07,113.72,96.18,37.62,53.2,6.7,"[53,54[","[6.5,7.0["
20191023000000,5160118445,324,PBA02,BPDUP,N,91.0,5615,2090,L166,L,C,TER,3,18.93,800.29,700.23,840.52,861.13,750.26,700.23,122.8,96.79,120.17,125.27,115.54,99.86,37.49,56.4,6.9,"[56,57[","[6.5,7.0["
20191023004633,5160118364,324,PBA02,BPDUP,S,91.0,2460,1850,L166,L,C,TER,3,19.14,800.69,700.43,840.72,860.33,750.86,700.03,121.38,96.73,120.54,126.7,117.8,101.71,36.66,56.0,6.8,"[56,57[","[6.5,7.0["
20191023021712,5160118444,324,PBA02,BPDUP,N,81.0,5520,1850,F296,F,C,QUA,3,17.68,801.49,700.43,840.52,860.53,750.26,700.63,114.67,89.41,120.78,125.61,106.63,95.78,36.15,57.1,6.9,"[57,58[","[6.5,7.0["
20191023022938,5160118310,324,PBA02,BPDUP,N,71.0,5520,1850,M760,M,C,QUA,3,18.51,801.09,700.63,840.92,860.53,750.86,700.43,114.76,91.87,120.83,125.07,105.03,96.06,35.53,58.6,6.7,"[58,59[","[6.5,7.0["
20191023025759,5160118309,324,PBA02,BPDUP,S,71.0,4930,1240,M3663,M,C,QUA,3,18.3,800.29,699.83,840.32,860.13,751.06,700.03,112.67,91.0,120.43,126.5,106.19,95.17,31.54,58.3,6.7,"[58,59[","[6.5,7.0["
20191023040904,5160118356,324,PBA02,BPDUP,N,78.0,4900,1240,M2123,M,C,QUA,3,18.51,800.49,699.83,840.32,860.53,750.26,700.03,112.76,91.72,120.83,126.41,104.34,96.27,28.65,56.8,6.6,"[56,57[","[6.5,7.0["
20191023053228,5160118426,324,PBA02,BPDUP,S,66.0,5520,1850,M1076,M,C,QUA,3,17.47,500.31,500.11,500.51,500.31,500.51,500.11,114.87,92.1,118.95,125.7,106.86,94.91,28.89,59.5,6.7,"[59,60[","[6.5,7.0["
20191023054946,5160118312,324,PBA02,BPDUP,N,71.0,2460,1850,M748,M,C,QUA,3,22.04,500.51,500.71,500.11,500.11,499.91,500.71,115.51,89.18,119.91,126.84,105.64,94.68,0.0,58.1,6.8,"[58,59[","[6.5,7.0["
20191023062700,5160118451,324,PBA02,BPDUP,S,81.0,4895,2090,L4054,L,D,QUA,1,18.1,750.86,650.4,840.12,860.13,750.46,700.43,112.21,91.58,116.98,123.32,106.54,94.94,36.57,57.0,6.4,"[57,58[","[6.0,6.5["
20191023065555,5160118322,324,PBA02,BPDUP,N,76.0,5615,2090,L6084,L,D,QUA,1,18.31,750.06,650.0,841.12,860.73,750.66,700.43,110.85,90.57,117.97,122.63,105.93,97.28,37.34,57.7,6.4,"[57,58[","[6.0,6.5["
20191023071544,5160118418,324,PBA02,BPDUP,N,101.0,5615,2090,L1194,L,D,QUA,1,17.06,799.49,700.03,840.32,860.33,750.26,700.23,120.14,99.07,118.14,121.77,105.9,94.44,36.52,56.6,6.5,"[56,57[","[6.5,7.0["
20191023073312,5160118440,324,PBA02,BPDUP,N,71.0,5615,2090,M760,M,D,QUA,1,17.89,750.46,650.0,840.52,860.73,750.26,699.63,120.46,91.44,116.87,123.15,106.39,97.31,35.33,57.9,6.5,"[57,58[","[6.5,7.0["
20191023075132,5160118446,324,PBA02,BPDUP,N,66.0,3675,2090,M1076,M,D,QUA,1,17.89,751.66,650.4,840.32,860.13,750.86,700.03,118.34,91.03,116.7,122.32,104.77,95.34,37.91,58.6,6.3,"[58,59[","[6.0,6.5["
20191023080412,5160118427,324,PBA02,BPDUP,N,71.0,4895,2090,M9059,M,D,QUA,1,18.1,750.26,650.6,840.32,860.73,750.66,700.03,117.88,91.93,116.81,123.03,106.6,94.91,38.24,58.4,6.5,"[58,59[","[6.5,7.0["
20191023085824,5160118449,324,PBA02,BPDUP,N,73.0,5615,2090,B3822,B,D,QUA,1,23.92,801.09,700.03,840.32,860.53,750.86,700.43,126.1,103.36,124.83,130.25,111.0,104.34,38.31,59.1,6.2,"[59,60[","[6.0,6.5["
20191023104609,5160118449,324,PBA02,BPDUP,N,73.0,5615,2090,B3822,B,D,QUA,1,28.29,880.54,780.28,840.32,861.33,750.26,700.23,134.2,115.42,133.54,137.39,118.78,108.83,38.64,59.6,6.1,"[59,60[","[6.0,6.5["
20191023124429,5160118409,324,PBA02,BPDUP,S,91.0,5715,2120,B3768,B,D,QUA,1,27.86,910.16,840.52,839.92,860.13,751.26,700.03,140.1,119.18,138.63,142.23,117.74,110.79,38.34,56.1,6.7,"[56,57[","[6.5,7.0["
20191023141800,5160118450,324,PBA02,BPDUP,S,73.0,5715,2140,B3822,B,A,QUA,2,31.43,909.76,840.72,840.72,861.13,750.46,700.63,137.64,118.61,137.41,144.29,117.91,108.62,37.63,58.6,6.5,"[58,59[","[6.5,7.0["
20191023190700,5160118078,324,PBA02,BPDUP,S,73.0,5615,2090,B3002,B,A,QUA,2,34.35,850.72,850.52,840.52,860.93,750.26,700.03,142.94,120.69,142.74,150.13,120.8,110.19,37.92,59.6,6.6,"[59,60[","[6.5,7.0["
20191023210600,5160118078,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,A,QUA,2,34.34,851.12,850.32,841.12,860.53,750.46,700.23,143.03,120.8,143.81,149.3,120.52,109.64,37.91,59.6,6.6,"[59,60[","[6.5,7.0["
20191023145100,5160118456,324,PBA02,BPDUP,S,73.0,5715,2140,B3002,B,A,QUA,2,34.34,849.92,800.49,840.32,861.13,751.06,700.03,142.88,121.27,140.68,146.84,120.31,111.6,37.72,60.0,6.6,"[60,61[","[6.5,7.0["
20191023165400,5160118456,324,PBA02,BPDUP,N,73.0,5715,2140,B3002,B,A,QUA,2,34.35,849.92,850.32,841.32,860.73,750.46,700.03,145.08,121.33,143.58,147.64,121.44,111.86,37.56,60.1,6.0,"[60,61[","[6.0,6.5["
20191024002800,5160118078,324,PBA02,BPDUP,S,73.0,5615,2090,B3002,B,B,QUA,3,34.56,849.52,800.49,840.32,860.73,750.26,700.43,140.13,120.49,136.14,148.56,121.61,112.36,37.8,60.0,6.0,"[60,61[","[6.0,6.5["
20191024025711,5160118078,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,B,QUA,3,34.55,851.52,799.89,840.52,860.53,750.06,700.03,144.68,121.38,137.27,145.09,120.63,110.76,38.99,60.4,6.2,"[60,61[","[6.0,6.5["
20191024025711,5160118078,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,B,QUA,3,34.55,851.52,799.89,840.52,860.53,750.06,700.03,144.68,121.38,137.27,145.09,120.63,110.76,38.99,60.4,6.6,"[60,61[","[6.5,7.0["
20191024025711,5160118078,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,B,QUA,3,34.55,851.52,799.89,840.52,860.53,750.06,700.03,144.68,121.38,137.27,145.09,120.63,110.76,38.99,60.4,6.6,"[60,61[","[6.5,7.0["
20191023223513,5160118078,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,B,QUA,3,34.35,851.12,800.89,840.52,860.53,750.26,700.23,143.72,120.83,143.52,146.84,120.75,111.72,38.05,60.1,6.0,"[60,61[","[6.0,6.5["
20191023235127,5160118078,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,B,QUA,3,34.34,848.92,800.69,840.92,860.33,750.66,700.03,141.72,121.41,136.86,147.18,119.07,109.84,38.24,60.3,6.5,"[60,61[","[6.5,7.0["
20191024070728,5160118078,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,D,QUI,1,34.35,890.35,830.51,840.52,860.93,750.26,700.43,142.51,119.65,138.63,147.24,118.61,110.68,38.5,59.4,6.1,"[59,60[","[6.0,6.5["
20191024180900,5160118086,324,PBA02,BPDUP,N,73.0,3675,2090,B3002,B,A,QUI,2,32.29,800.09,750.66,840.32,860.53,750.06,700.43,137.07,120.66,131.92,137.41,119.21,111.37,37.95,59.4,6.7,"[59,60[","[6.5,7.0["
20191024170200,5160118086,324,PBA02,BPDUP,N,73.0,3675,2090,B3002,B,A,QUI,2,2.1,750.66,700.23,840.72,860.33,750.46,700.23,125.06,105.09,120.46,125.76,106.37,96.21,0.0,59.7,6.6,"[59,60[","[6.5,7.0["
20191024170200,5160118078,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,A,QUI,2,2.1,750.66,700.23,840.72,860.33,750.46,700.23,125.06,105.09,120.46,125.76,106.37,96.21,0.0,59.3,6.7,"[59,60[","[6.5,7.0["
20191024194200,5160118078,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,A,QUI,2,32.27,799.89,750.46,840.32,860.53,750.26,700.23,139.9,121.04,134.23,137.33,120.8,112.3,39.86,59.7,6.6,"[59,60[","[6.5,7.0["
20191024194200,5160118078,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,A,QUI,2,32.27,799.89,750.46,840.32,860.53,750.26,700.23,139.9,121.04,134.23,137.33,120.8,112.3,39.86,59.3,6.7,"[59,60[","[6.5,7.0["
20191024220200,5160118456,324,PBA02,BPDUP,S,73.0,5715,2140,B3002,B,B,QUI,3,33.93,800.69,750.66,840.92,860.33,750.46,700.23,139.73,121.5,133.19,140.42,120.89,111.46,2.08,60.2,6.5,"[60,61[","[6.5,7.0["
20191025045100,5160118436,324,PBA02,BPDUP,S,81.0,5615,2090,F755,F,B,SEX,3,30.39,851.32,850.32,840.72,861.53,750.46,700.03,146.99,136.4,134.09,147.67,122.28,114.44,38.87,57.1,5.6,"[57,58[","[5.5,6.0["
20191025050953,5160118436,324,PBA02,BPDUP,N,81.0,5615,2090,F755,F,B,SEX,3,30.79,851.32,849.92,840.32,860.33,750.86,700.23,149.77,136.52,133.85,147.38,120.95,112.59,39.61,57.1,5.8,"[57,58[","[5.5,6.0["
20191025071329,5160118495,324,PBA02,BPDUP,N,71.0,5615,2090,F308,F,D,SEX,1,18.1,801.09,699.63,840.52,860.33,750.46,700.23,122.66,97.16,120.2,126.93,105.76,96.38,37.75,58.4,6.5,"[58,59[","[6.5,7.0["
20191025073539,5160118592,324,PBA02,BPDUP,N,75.0,4895,2090,F2251,F,D,SEX,1,19.55,800.69,700.03,840.12,860.53,750.86,700.23,121.27,94.59,121.04,126.21,103.91,97.4,38.15,57.3,6.3,"[57,58[","[6.0,6.5["
20191025094404,5160118573,324,PBA80,BPMEL,N,73.0,5615,2090,M8007,M,D,SEX,1,20.39,799.89,650.4,861.13,840.52,720.04,700.23,114.35,75.09,125.26,119.91,105.79,94.73,27.99,58.6,6.2,"[58,59[","[6.0,6.5["
20191025101004,5160118160,324,PBA80,BPMEL,N,73.0,5615,2090,M8008,M,D,SEX,1,20.81,801.49,650.4,860.33,840.32,720.44,700.03,113.74,76.94,126.01,119.94,106.71,94.68,26.36,58.4,6.3,"[58,59[","[6.0,6.5["
20191025103520,5160118596,324,PBA80,BPMEL,N,73.0,5615,2090,M8009,M,D,SEX,1,20.81,801.09,650.2,861.33,840.12,720.24,700.03,112.73,75.75,124.42,120.03,104.11,95.05,26.04,58.3,6.3,"[58,59[","[6.0,6.5["
20191025110149,5160118629,324,PBA80,BPMEL,N,91.0,5615,2090,B4359,B,D,SEX,1,20.39,830.91,700.43,861.33,841.12,720.24,700.63,119.44,93.11,129.6,127.62,113.08,102.17,37.59,56.1,6.3,"[56,57[","[6.0,6.5["
20191025113847,5160118629,324,PBA80,BPMEL,N,91.0,5615,2090,B4359,B,D,SEX,1,20.81,829.31,700.23,860.13,840.92,719.84,700.03,120.23,86.78,130.58,126.47,110.5,101.16,38.06,56.1,6.7,"[56,57[","[6.5,7.0["
20191025125610,5160118464,324,PBA80,BPMEL,N,51.0,5615,2090,B6078,B,D,SEX,1,21.22,750.66,600.57,820.7,840.92,750.86,700.63,124.07,81.94,120.14,114.81,94.47,85.68,34.9,56.8,6.8,"[56,57[","[6.5,7.0["
20191025125610,5160118464,324,PBA80,BPMEL,N,51.0,5615,2090,B6078,B,A,SEX,2,21.22,750.66,600.57,820.7,840.92,750.86,700.63,124.07,81.94,120.14,114.81,94.47,85.68,34.9,57.8,7.1,"[57,58[","[7.0,7.5["
20191025125610,5160118464,324,PBA80,BPMEL,N,51.0,5615,2090,B6078,B,A,SEX,2,21.22,750.66,600.57,820.7,840.92,750.86,700.63,124.07,81.94,120.14,114.81,94.47,85.68,34.9,57.8,7.1,"[57,58[","[7.0,7.5["
20191025125610,5160118464,324,PBA80,BPMEL,N,51.0,5615,2090,B6078,B,A,SEX,2,21.22,750.66,600.57,820.7,840.92,750.86,700.63,124.07,81.94,120.14,114.81,94.47,85.68,34.9,57.8,7.1,"[57,58[","[7.0,7.5["
20191025154800,5160118654,324,PBA80,BPMEL,N,73.0,5615,2090,M8001,M,A,SEX,2,20.6,750.26,700.43,820.5,840.32,750.66,700.23,117.82,91.81,122.71,117.88,96.59,86.52,22.66,57.9,6.6,"[57,58[","[6.5,7.0["
20191025161000,5160118211,324,PBA80,BPMEL,N,73.0,5615,2090,M8002,M,A,SEX,2,21.22,749.06,700.23,820.1,840.72,750.06,700.03,118.32,89.76,123.15,117.85,94.91,85.88,27.37,58.4,7.1,"[58,59[","[7.0,7.5["
20191025165900,5160118150,324,PBA80,BPMEL,N,73.0,5615,2090,M8003,M,A,SEX,2,21.23,751.46,700.23,821.3,840.52,750.26,700.03,120.57,90.86,122.6,118.97,94.07,85.76,28.14,58.2,6.9,"[58,59[","[6.5,7.0["
20191025174300,5160118571,324,PBA19,BPMEL,N,121.0,5615,2090,B4401,B,A,SEX,2,20.18,950.78,899.95,840.52,860.13,750.06,700.23,130.21,116.35,129.28,126.56,115.28,105.99,38.57,56.1,7.6,"[56,57[","[7.5,8.0["
20191025183700,5160118586,324,PBA19,BPMEL,N,71.0,5615,2090,F2281,F,A,SEX,2,20.81,800.49,700.23,840.72,860.33,751.06,700.23,123.44,105.12,125.58,120.31,106.37,95.92,36.92,63.7,6.9,"[63,64[","[6.5,7.0["
20191025190809,5160118646,324,PBA19,BPMEL,N,71.0,5615,2090,F2280,F,A,SEX,2,23.5,800.29,700.43,840.32,860.13,750.26,700.63,126.3,105.58,125.43,119.77,105.18,95.4,36.31,64.0,7.8,"[64,65[","[7.5,8.0["
20191025191934,5160118588,324,PBA19,BPMEL,N,71.0,5615,2090,F2279,F,A,SEX,2,21.44,800.09,700.43,840.72,860.93,751.06,700.63,123.78,106.02,125.64,119.71,104.17,96.7,1.53,62.7,7.9,"[62,63[","[7.5,8.0["
20191025195203,5160118648,324,PBA19,BPMEL,N,81.0,5615,2090,F2295,F,A,SEX,2,20.39,819.3,750.66,819.9,840.32,750.26,699.83,124.74,106.57,125.72,122.26,106.63,95.52,36.94,63.0,7.8,"[63,64[","[7.5,8.0["
20191025210600,5160118257,324,PBA80,BPMEL,N,76.0,5615,2090,L6084,L,A,SEX,2,19.97,819.9,750.86,820.7,840.72,750.86,700.63,123.9,105.32,125.0,119.54,105.06,95.6,37.7,,,,
20191025211000,5160118577,324,PBA19,BPMEL,N,76.0,5615,2090,L6084,L,A,SEX,2,19.97,820.5,750.26,820.5,840.12,750.86,700.03,123.64,106.08,126.16,120.48,105.99,94.27,33.83,62.3,7.7,"[62,63[","[7.5,8.0["
20191025221559,5160118600,324,PBA19,BPMEL,N,81.0,5615,2090,L4054,L,B,SEX,3,20.6,800.49,729.85,819.9,840.32,750.86,700.63,124.51,105.18,123.03,117.45,102.81,96.35,37.62,62.1,9.4,"[62,63[","[9.0,9.5["
20191025224458,5160118574,324,PBA19,BPMEL,N,81.0,5615,2090,L167,L,B,SEX,3,18.72,800.29,730.45,820.3,840.12,750.46,700.63,124.88,104.89,123.09,118.91,102.78,96.15,37.2,62.3,6.7,"[62,63[","[6.5,7.0["
20191025233900,5160118593,324,PBA80,BPMEL,N,81.0,5615,2090,L927,L,B,SEX,3,17.48,800.69,730.65,820.7,840.72,751.26,700.43,123.29,104.89,122.51,119.8,104.6,93.84,37.83,63.1,8.7,"[63,64[","[8.5,9.0["
